,lat,lon,nir,red,date,szen,yday,sif,b1,b2,sza
0,43.125,94.375,0.15699999,0.1415,2015-01-14,64.49,2015014.0,-0.20364867,2175.0,2128.0,65.771065
1,42.125,94.625,0.2676,0.25,2015-01-14,68.96,2015014.0,-0.21458524,3590.0,3809.0,64.85143
2,41.625,94.875,0.7104,0.7177,2015-01-14,63.02,2015014.0,0.118094206,3760.0,3845.0,64.40117
3,40.625,-102.625,0.4174,0.3584,2015-01-14,62.69,2015014.0,0.022075927,2893.0,3456.0,63.374634
4,39.875,-102.375,0.44849998,0.40899998,2015-01-14,61.969997,2015014.0,-0.08860446,2136.0,2673.0,62.69351
5,39.625,-3.375,0.2532,0.17029999,2015-01-14,68.34,2015014.0,0.05191218,1762.0,2930.0,62.524086
6,39.375,-3.375,0.2724,0.1677,2015-01-14,68.15,2015014.0,-0.01591375,1750.0,2950.0,62.287663
7,39.125,-102.125,0.22649999,0.1581,2015-01-14,69.42,2015014.0,0.04381276,1571.0,2377.0,62.011955
8,38.875,-3.125,0.2445,0.1566,2015-01-14,60.609997,2015014.0,-0.12218759,771.0,2095.0,61.842648
9,38.625,-3.125,0.1977,0.1265,2015-01-14,60.35,2015014.0,0.016338358,992.0,2061.0,61.61199
10,38.625,21.625,0.1257,0.036399998,2015-01-14,60.27,2015014.0,0.17629534,527.0,2422.0,61.615635
11,38.375,-101.875,0.2444,0.1638,2015-01-14,60.579998,2015014.0,-0.081644714,1451.0,2476.0,61.337296
12,38.125,-101.875,0.24309999,0.1663,2015-01-14,60.34,2015014.0,0.041593216,1632.0,2447.0,61.094524
13,37.875,-2.875,0.2162,0.163,2015-01-14,59.629997,2015014.0,0.2595627,515.0,1754.0,60.928074
14,37.875,21.875,0.1489,0.0514,2015-01-14,59.55,2015014.0,0.3090489,617.0,2074.0,60.947662
15,37.125,-2.625,0.1513,0.1347,2015-01-14,66.549995,2015014.0,-0.2874552,1306.0,1734.0,60.256065
16,36.625,96.375,0.3299,0.2898,2015-01-14,64.77,2015014.0,-0.10017813,2542.0,2941.0,59.84848
17,36.125,47.125,0.2013,0.1554,2015-01-14,57.8,2015014.0,-0.2096019,1564.0,2169.0,59.3802
18,35.875,47.125,0.20369999,0.15349999,2015-01-14,57.539997,2015014.0,0.072386175,1388.0,2056.0,59.13917
19,35.125,47.375,0.2095,0.1542,2015-01-14,56.82,2015014.0,-0.2221802,1320.0,2120.0,58.467896
20,34.375,47.625,0.2236,0.1661,2015-01-14,56.12,2015014.0,0.120547384,1938.0,2583.0,57.80083
21,34.125,47.625,0.2227,0.1744,2015-01-14,63.59,2015014.0,-0.06434243,2350.0,2979.0,57.56597
22,34.125,72.375,0.1964,0.1158,2015-01-14,63.26,2015014.0,0.17479196,1032.0,2203.0,57.5825
23,33.375,47.875,0.1999,0.14109999,2015-01-14,55.14,2015014.0,0.2232933,1420.0,2527.0,56.898098
24,33.375,72.625,0.19479999,0.12799999,2015-01-14,62.719997,2015014.0,-0.07963342,1060.0,2155.0,56.916428
25,33.125,72.625,0.1906,0.1192,2015-01-14,62.5,2015014.0,0.030554816,1089.0,1955.0,56.683765
26,32.625,48.125,0.2877,0.21869999,2015-01-14,62.55,2015014.0,-0.13742022,1982.0,2713.0,56.23584
27,32.375,48.125,0.2545,0.1828,2015-01-14,54.17,2015014.0,0.2206128,1238.0,2485.0,56.001717
28,32.375,72.875,0.46679997,0.61689997,2015-01-14,54.079998,2015014.0,0.23507838,737.0,1965.0,56.02154
29,31.625,23.625,0.5268,0.4955,2015-01-14,53.539997,2015014.0,0.22977854,3581.0,4531.0,55.326866
30,31.625,48.375,0.23629999,0.13,2015-01-14,53.469997,2015014.0,-0.14344506,2064.0,2700.0,55.344654
31,31.375,48.375,0.2582,0.1787,2015-01-14,53.199997,2015014.0,0.6265225,1102.0,2841.0,55.110596
32,30.625,48.625,0.2059,0.1361,2015-01-14,61.109997,2015014.0,-0.0003219697,1140.0,2164.0,54.456257
33,30.375,48.625,0.2254,0.22019999,2015-01-14,60.89,2015014.0,0.010937756,1672.0,1966.0,54.222443
34,29.875,24.125,0.50699997,0.41329998,2015-01-14,51.89,2015014.0,0.44131935,4572.0,5714.0,53.78043
35,28.875,24.375,0.6071,0.49359998,2015-01-14,50.93,2015014.0,0.13169909,4856.0,5893.0,52.89901
36,28.625,24.375,0.5963,0.4885,2015-01-14,60.12,2015014.0,0.2693462,4703.0,5721.0,52.666943
37,28.625,73.875,0.59099996,0.5683,2015-01-14,50.48,2015014.0,0.18618165,1421.0,2965.0,52.701916
38,27.875,24.625,0.49179998,0.4046,2015-01-14,59.6,2015014.0,-0.164072,4342.0,5339.0,52.017857
39,27.625,24.625,0.5122,0.3958,2015-01-14,59.379997,2015014.0,-0.3510894,3473.0,4514.0,51.78917
40,27.625,74.125,0.2976,0.21599999,2015-01-14,58.559998,2015014.0,0.19103424,1674.0,3048.0,51.82318
41,26.625,24.875,0.5768,0.4946,2015-01-14,48.809998,2015014.0,-0.45432067,4274.0,5264.0,50.91205
42,26.625,49.625,0.38869998,0.33179998,2015-01-14,48.67,2015014.0,0.066254586,4122.0,4816.0,50.926365
43,26.625,74.375,0.2741,0.1981,2015-01-14,57.86,2015014.0,-0.027715897,1700.0,2932.0,50.954357
44,26.375,99.125,0.2056,0.1052,2015-01-14,57.25,2015014.0,-0.042009093,914.0,1943.0,50.738934
45,25.625,49.875,0.44059998,0.36859998,2015-01-14,47.73,2015014.0,-0.0033121207,3558.0,4229.0,50.057987
46,25.625,74.625,0.2753,0.1558,2015-01-14,57.19,2015014.0,0.092716224,1388.0,2807.0,50.083626
47,25.375,99.375,0.4887,0.3888,2015-01-14,56.55,2015014.0,0.092929736,622.0,2184.0,49.867664
48,24.875,25.375,0.42,0.32819998,2015-01-14,47.18,2015014.0,0.064211,3070.0,3906.0,49.40676
49,24.625,25.375,0.484,0.37539998,2015-01-14,46.899998,2015014.0,0.08507621,3124.0,3824.0,49.17517
50,24.625,50.125,0.5103,0.41329998,2015-01-14,46.809998,2015014.0,-0.077844046,4193.0,5082.0,49.197884
51,24.625,74.875,0.3742,0.2589,2015-01-14,56.5,2015014.0,0.58480066,737.0,2787.0,49.217804
52,24.375,74.875,0.3645,0.2714,2015-01-14,56.289997,2015014.0,0.6315576,606.0,2552.0,48.98747
53,23.875,25.625,0.5545,0.43629998,2015-01-14,56.93,2015014.0,0.058709275,4374.0,5433.0,48.54848
54,23.625,25.625,0.5004,0.3931,2015-01-14,56.75,2015014.0,0.29149395,4394.0,5438.0,48.316395
55,23.625,50.375,0.5438,0.443,2015-01-14,56.28,2015014.0,-0.038801365,4150.0,5021.0,48.33918
56,23.625,75.125,0.23439999,0.0775,2015-01-14,55.82,2015014.0,0.2339925,662.0,2354.0,48.35628
57,23.375,75.125,0.2609,0.0779,2015-01-14,55.61,2015014.0,0.59283996,525.0,2943.0,48.12761
58,22.875,25.875,0.43269998,0.32979998,2015-01-14,45.289997,2015014.0,-0.0123464195,3027.0,3620.0,47.688126
59,22.625,25.875,0.5493,0.4103,2015-01-14,45.059998,2015014.0,-0.23323365,4275.0,5257.0,47.461525
60,22.625,50.625,0.4856,0.4035,2015-01-14,55.579998,2015014.0,-0.00033477196,4328.0,5273.0,47.47763
61,22.375,75.375,0.23099999,0.1002,2015-01-14,54.93,2015014.0,0.24649724,812.0,2199.0,47.274952
62,22.375,100.125,0.23619999,0.0668,2015-01-14,54.51,2015014.0,0.6365723,249.0,2957.0,47.30016
63,21.875,1.375,0.7026,0.6249,2015-01-14,44.559998,2015014.0,0.15517707,3711.0,4595.0,46.82236
64,21.625,1.375,0.74829996,0.6565,2015-01-14,44.3,2015014.0,-0.08395552,3507.0,4291.0,46.596157
65,21.625,26.125,0.5348,0.4175,2015-01-14,55.449997,2015014.0,-0.297364,4028.0,4914.0,46.61268
66,21.625,50.875,0.5092,0.4102,2015-01-14,43.92,2015014.0,-0.013023383,4195.0,5078.0,46.637104
67,21.375,50.875,0.5182,0.4206,2015-01-14,43.7,2015014.0,-0.098450825,4189.0,5082.0,46.410637
68,21.375,75.625,0.19749999,0.074999996,2015-01-14,54.309998,2015014.0,0.20512913,596.0,1956.0,46.42891
69,21.375,100.375,0.2139,0.0317,2015-01-14,53.84,2015014.0,0.64947534,405.0,2434.0,46.446545
70,21.125,100.375,0.23179999,0.0442,2015-01-14,53.629997,2015014.0,0.46340004,791.0,2398.0,46.219006
71,20.625,26.375,0.5873,0.4646,2015-01-14,43.21,2015014.0,-0.1275615,4119.0,5183.0,45.77525
72,20.625,51.125,0.5165,0.42299998,2015-01-14,43.04,2015014.0,-0.43090597,4376.0,5221.0,45.790203
73,20.375,26.375,0.5309,0.41239998,2015-01-14,42.95,2015014.0,-0.060570724,4130.0,5154.0,45.55402
74,20.375,51.125,0.54109997,0.4375,2015-01-14,54.12,2015014.0,-0.12155579,4359.0,5195.0,45.56468
75,20.375,75.875,0.2411,0.0808,2015-01-14,53.649998,2015014.0,0.33461967,733.0,2431.0,45.588146
76,20.375,100.625,0.2519,0.040599998,2015-01-14,53.18,2015014.0,0.8154912,322.0,2779.0,45.612057
77,20.125,100.625,0.25939998,0.0548,2015-01-14,52.98,2015014.0,0.92671996,346.0,2796.0,45.380608
78,19.625,26.625,0.515,0.40179998,2015-01-14,42.26,2015014.0,-0.07272192,4466.0,5475.0,44.93325
79,19.375,26.625,0.5087,0.39429998,2015-01-14,42.03,2015014.0,-0.07072934,3932.0,4791.0,44.708138
80,19.375,51.375,0.5349,0.4044,2015-01-14,53.469997,2015014.0,0.11599769,4033.0,5079.0,44.73381
81,19.125,100.875,0.2241,0.064399995,2015-01-14,52.329998,2015014.0,0.5383642,628.0,2499.0,44.54914
82,18.875,-72.125,0.23979999,0.1152,2015-01-14,55.85,2015014.0,0.47178558,862.0,2549.0,44.239273
83,18.375,26.875,0.52669996,0.40969998,2015-01-14,41.12,2015014.0,-0.22330926,3977.0,4904.0,43.879322
84,18.375,51.625,0.52349997,0.4094,2015-01-14,52.86,2015014.0,0.3931256,3929.0,4802.0,43.903328
85,18.125,51.625,0.5057,0.39479998,2015-01-14,52.69,2015014.0,0.15168096,3911.0,4761.0,43.67875
86,18.125,76.375,0.1994,0.0897,2015-01-14,52.17,2015014.0,0.10600652,836.0,1922.0,43.700336
87,18.125,101.125,0.2192,0.058199998,2015-01-14,51.67,2015014.0,0.44432786,733.0,2142.0,43.72663
88,17.375,27.125,0.49699998,0.3845,2015-01-14,40.2,2015014.0,-0.29264975,3885.0,4809.0,43.059063
89,17.375,51.875,0.4922,0.3868,2015-01-14,52.25,2015014.0,0.2954658,3592.0,4558.0,43.082996
90,17.125,27.125,0.5247,0.4102,2015-01-14,39.98,2015014.0,-0.14406843,4011.0,4962.0,42.837055
91,17.125,51.875,0.4549,0.35819998,2015-01-14,52.039997,2015014.0,0.250513,3609.0,4581.0,42.858536
92,17.125,76.625,0.2013,0.0923,2015-01-14,51.55,2015014.0,0.52433133,877.0,2034.0,42.88308
93,16.875,-96.375,0.1818,0.1136,2015-01-14,41.01,2015014.0,-0.10780544,1028.0,2005.0,42.582623
94,16.875,76.625,0.2032,0.1051,2015-01-14,51.35,2015014.0,0.08145416,950.0,1965.0,42.662964
95,16.375,2.625,0.3214,0.2777,2015-01-14,52.68,2015014.0,-0.09928601,2663.0,3258.0,42.23165
96,16.375,27.375,0.5707,0.4386,2015-01-14,52.17,2015014.0,0.1618508,4231.0,5311.0,42.245342
97,16.125,27.375,0.54359996,0.41939998,2015-01-14,52.02,2015014.0,0.08266458,4173.0,5190.0,42.027027
98,16.125,52.125,0.1277,0.1327,2015-01-14,51.489998,2015014.0,0.022757523,3906.0,4893.0,42.045944
99,15.875,-96.125,0.2049,0.063,2015-01-14,40.14,2015014.0,0.5930148,498.0,2323.0,41.764423
100,15.875,52.125,0.2487,0.17559999,2015-01-14,51.239998,2015014.0,-0.08597387,2739.0,3524.0,41.824753
101,15.875,76.875,0.21139999,0.096599996,2015-01-14,50.78,2015014.0,0.3173397,823.0,2266.0,41.84674
102,15.875,101.625,0.2532,0.1107,2015-01-14,50.26,2015014.0,0.2470656,1035.0,2531.0,41.873863
103,15.625,101.625,0.2704,0.1381,2015-01-14,50.079998,2015014.0,0.5432808,1346.0,2892.0,41.653423
104,15.375,2.875,0.4172,0.343,2015-01-14,52.1,2015014.0,0.53911275,3779.0,4828.0,41.41086
105,15.125,2.875,0.5306,0.4437,2015-01-14,38.42,2015014.0,0.106328055,3631.0,4563.0,41.198936
106,15.125,27.625,0.4664,0.35349998,2015-01-14,51.399998,2015014.0,-0.09752953,3165.0,3936.0,41.221474
107,14.875,77.125,0.2067,0.1147,2015-01-14,50.149998,2015014.0,-0.045662206,1065.0,2112.0,41.046192
108,14.875,101.875,0.2721,0.1121,2015-01-14,49.67,2015014.0,0.20634016,1114.0,2671.0,41.063496
109,14.625,77.125,0.2904,0.1683,2015-01-14,50.0,2015014.0,-0.14694676,1608.0,2903.0,40.83058
110,14.625,101.875,0.23879999,0.0866,2015-01-14,49.469997,2015014.0,0.4347401,1101.0,2585.0,40.847466
111,14.125,27.875,0.3665,0.2785,2015-01-14,50.82,2015014.0,-0.24886696,2863.0,3910.0,40.42047
112,13.875,27.875,0.3764,0.28079998,2015-01-14,50.64,2015014.0,0.087798774,2297.0,3199.0,40.20523
113,13.875,77.375,0.2733,0.1557,2015-01-14,49.61,2015014.0,-0.19976917,1451.0,2821.0,40.251156
114,13.625,77.375,0.24229999,0.1309,2015-01-14,49.37,2015014.0,0.10429049,1446.0,2691.0,40.032974
115,13.625,102.125,0.23339999,0.101399995,2015-01-14,48.879997,2015014.0,0.5566829,902.0,2665.0,40.057426
116,13.375,102.125,0.23439999,0.095699996,2015-01-14,48.73,2015014.0,0.67945486,982.0,2654.0,39.8433
117,12.875,28.125,0.3451,0.2356,2015-01-14,50.1,2015014.0,-0.10617013,2312.0,3458.0,39.4214
118,12.625,77.625,0.23369999,0.0998,2015-01-14,48.84,2015014.0,0.21955003,764.0,2398.0,39.251534
119,12.625,102.375,0.25169998,0.0713,2015-01-14,48.3,2015014.0,0.9290321,533.0,2967.0,39.27252
120,12.375,77.625,0.21419999,0.076299995,2015-01-14,48.62,2015014.0,0.55999887,870.0,2555.0,39.034645
121,12.375,102.375,0.23519999,0.0849,2015-01-14,48.12,2015014.0,0.8649726,566.0,2465.0,39.063416
122,11.625,28.375,0.2798,0.1894,2015-01-14,49.42,2015014.0,0.16610229,1750.0,2949.0,38.430004
123,11.375,77.875,0.2223,0.1334,2015-01-14,48.11,2015014.0,0.29591793,1255.0,2684.0,38.261387
124,11.125,-70.375,0.23619999,0.1648,2015-01-14,35.77,2015014.0,0.29383826,1044.0,2207.0,37.99249
125,10.625,28.625,0.212,0.14039999,2015-01-14,48.85,2015014.0,-0.06134567,1261.0,2132.0,37.664013
126,10.375,28.625,0.1847,0.1255,2015-01-14,48.71,2015014.0,-0.23300444,1316.0,2245.0,37.45586
127,10.375,78.125,0.2934,0.18599999,2015-01-14,47.52,2015014.0,0.32866806,784.0,2827.0,37.504894
128,9.875,-70.125,0.2312,0.111499995,2015-01-14,34.69,2015014.0,0.8871242,474.0,3066.0,37.02481
129,9.375,4.125,0.24,0.191,2015-01-14,33.3,2015014.0,-0.03426751,1396.0,2487.0,36.679665
130,9.375,28.875,0.1811,0.0801,2015-01-14,48.16,2015014.0,0.0023756155,872.0,1788.0,36.701244
131,9.125,78.375,0.1442,0.1397,2015-01-14,46.829998,2015014.0,0.58246154,1094.0,3124.0,36.542934
132,8.875,-69.875,0.2935,0.195,2015-01-14,33.89,2015014.0,0.44834155,910.0,2834.0,36.27231
133,8.625,-69.875,0.3187,0.2059,2015-01-14,33.68,2015014.0,0.38018766,948.0,2844.0,36.071796
134,8.375,29.125,0.17109999,0.1016,2015-01-14,47.629997,2015014.0,0.013298437,1069.0,1942.0,35.96124
135,8.125,29.125,0.1933,0.109799996,2015-01-14,47.489998,2015014.0,0.050841045,883.0,1660.0,35.75887
136,7.375,4.625,0.1944,0.077199996,2015-01-14,47.76,2015014.0,0.49729547,566.0,2702.0,35.208134
137,7.125,4.625,0.2126,0.0752,2015-01-14,47.55,2015014.0,0.56717515,653.0,2643.0,35.006966
138,7.125,29.375,0.17469999,0.0909,2015-01-14,46.969997,2015014.0,0.16782157,815.0,1789.0,35.029545
139,6.875,29.375,0.1652,0.097399995,2015-01-14,46.86,2015014.0,-0.14446977,1067.0,2188.0,34.828556
140,6.375,-69.375,0.25329998,0.22369999,2015-01-14,31.84,2015014.0,0.11386903,574.0,2072.0,34.410362
141,5.875,29.625,0.14,0.086799994,2015-01-14,46.35,2015014.0,0.046332996,751.0,1673.0,34.116047
142,4.875,29.875,0.1383,0.072399996,2015-01-14,45.87,2015014.0,0.027012086,598.0,1641.0,33.417458
143,4.625,29.875,0.1265,0.074599996,2015-01-14,45.75,2015014.0,-0.015990065,611.0,1824.0,33.227383
144,3.625,30.125,0.1757,0.0676,2015-01-14,45.289997,2015014.0,0.39344496,583.0,2101.0,32.546356
145,2.375,30.375,0.211,0.078999996,2015-01-14,44.739998,2015014.0,0.5371012,499.0,2387.0,31.692976
146,0.125,30.875,0.32119998,0.2179,2015-01-14,43.82,2015014.0,0.25949803,825.0,2728.0,30.244165
147,-1.125,31.125,0.4983,0.398,2015-01-14,43.34,2015014.0,0.9245684,666.0,2627.0,29.468128
148,-2.375,31.375,0.5599,0.41529998,2015-01-14,42.78,2015014.0,0.93533814,474.0,2739.0,28.731009
149,-4.625,31.875,0.71129996,0.5642,2015-01-14,42.059998,2015014.0,0.6779041,722.0,2426.0,27.488445
150,-8.875,-41.375,0.18859999,0.0817,2015-01-14,42.92,2015014.0,0.21903211,981.0,2799.0,25.499718
151,44.875,107.625,0.3028,0.2606,2015-01-15,67.22,2015015.0,-0.0075896126,2441.0,2856.0,67.20252
152,44.125,-89.875,0.3109,0.2093,2015-01-15,67.92,2015015.0,0.20183724,1553.0,3204.0,66.40048
153,44.125,107.875,0.3874,0.3636,2015-01-15,66.54,2015015.0,-0.14898124,1926.0,2240.0,66.50345
154,43.625,58.625,0.2723,0.21599999,2015-01-15,66.39,2015015.0,-0.20406152,1527.0,2349.0,66.01901
155,43.375,132.875,0.21429999,0.1908,2015-01-15,65.72,2015015.0,0.14596023,917.0,1943.0,65.83233
156,42.875,58.875,0.2208,0.1717,2015-01-15,65.72,2015015.0,0.045589305,1343.0,2062.0,65.32555
157,42.875,108.375,0.44939998,0.4148,2015-01-15,65.42,2015015.0,0.27283257,2106.0,2498.0,65.36504
158,42.625,108.375,0.3788,0.3412,2015-01-15,65.17,2015015.0,-0.13457736,2248.0,2647.0,65.12256
159,42.125,108.625,0.4908,0.434,2015-01-15,64.72,2015015.0,0.09519183,2700.0,3373.0,64.677345
160,41.375,59.375,0.3516,0.2778,2015-01-15,64.369995,2015015.0,0.022874616,2539.0,3208.0,63.957367
161,40.625,59.625,0.3294,0.25759998,2015-01-15,63.699997,2015015.0,-0.003262211,2349.0,3050.0,63.267876
162,40.375,-113.375,0.3671,0.3442,2015-01-15,64.93,2015015.0,0.23467618,2387.0,2842.0,62.946125
163,40.375,109.125,0.3062,0.2577,2015-01-15,63.109997,2015015.0,0.17798832,2338.0,2877.0,63.063694
164,39.875,84.625,0.3162,0.2873,2015-01-15,62.859997,2015015.0,-0.037625045,2725.0,3112.0,62.604958
165,39.625,-113.125,0.22569999,0.1839,2015-01-15,64.299995,2015015.0,-0.075590804,1375.0,1880.0,62.25779
166,39.625,84.625,0.3349,0.30769998,2015-01-15,62.609997,2015015.0,0.08346802,2904.0,3230.0,62.37075
167,39.625,109.375,0.18599999,0.137,2015-01-15,62.43,2015015.0,-0.15886489,1438.0,2018.0,62.387566
168,39.125,84.875,0.32299998,0.2874,2015-01-15,62.18,2015015.0,0.013464304,2650.0,3013.0,61.919266
169,38.875,-88.125,0.2136,0.132,2015-01-15,63.44,2015015.0,0.03504355,1021.0,1871.0,61.601578
170,38.875,84.875,0.2943,0.2611,2015-01-15,61.949997,2015015.0,-0.03321328,2825.0,3206.0,61.681473
171,38.875,109.625,0.2112,0.1654,2015-01-15,61.76,2015015.0,0.033080485,1622.0,2145.0,61.704155
172,38.125,-112.625,0.2058,0.1334,2015-01-15,63.05,2015015.0,0.12231952,797.0,1548.0,60.910057
173,38.125,-87.875,0.2572,0.1635,2015-01-15,62.809998,2015015.0,0.10418705,1036.0,1905.0,60.914055
174,38.125,85.125,0.3277,0.2877,2015-01-15,61.289997,2015015.0,-0.17426138,2724.0,3108.0,61.007572
175,37.375,-112.375,0.2022,0.118099995,2015-01-15,62.44,2015015.0,-0.09076511,846.0,1865.0,60.226475
176,37.375,60.625,0.2137,0.1608,2015-01-15,60.8,2015015.0,-0.019844586,1295.0,1912.0,60.308155
177,37.125,-112.375,0.2436,0.1519,2015-01-15,62.21,2015015.0,0.09224376,1333.0,2255.0,59.989513
178,36.625,60.875,0.2503,0.17979999,2015-01-15,60.16,2015015.0,0.16667247,1557.0,2410.0,59.64151
179,35.625,61.125,0.29749998,0.2571,2015-01-15,59.26,2015015.0,0.021339867,2294.0,2709.0,58.72724
180,35.625,85.875,0.7606,0.73429996,2015-01-15,59.039997,2015015.0,-0.04588572,3330.0,3599.0,58.749737
181,35.625,110.625,0.2174,0.20799999,2015-01-15,58.859997,2015015.0,0.0593399,1851.0,2316.0,58.769978
182,35.375,110.625,0.2835,0.2668,2015-01-15,58.609997,2015015.0,-0.030388372,1240.0,1956.0,58.529266
183,34.875,61.375,0.3199,0.2629,2015-01-15,58.59,2015015.0,-0.08077632,2394.0,2815.0,58.05883
184,34.625,86.125,0.37939999,0.38189998,2015-01-15,58.149998,2015015.0,0.038577396,2226.0,2530.0,57.843376
185,34.125,61.625,0.2216,0.1839,2015-01-15,57.96,2015015.0,-0.12617043,1490.0,1828.0,57.390587
186,33.875,-111.375,0.1819,0.1016,2015-01-15,59.539997,2015015.0,0.04575919,809.0,1732.0,57.070377
187,33.875,61.625,0.3268,0.26749998,2015-01-15,57.71,2015015.0,0.02535471,2326.0,2831.0,57.154068
188,33.125,61.875,0.2188,0.1839,2015-01-15,57.07,2015015.0,-0.11839356,1605.0,1935.0,56.49535
189,32.875,-111.125,0.23619999,0.1532,2015-01-15,58.71,2015015.0,0.12503369,1374.0,2287.0,56.16714
190,32.875,61.875,0.23799999,0.1929,2015-01-15,56.85,2015015.0,-0.15863281,1788.0,2158.0,56.260544
191,32.875,111.375,0.8727,0.77709997,2015-01-15,56.39,2015015.0,0.022773117,562.0,1284.0,56.284927
192,32.375,12.625,0.3786,0.2729,2015-01-15,56.91,2015015.0,0.14635395,2867.0,3979.0,55.791683
193,32.125,-110.875,0.276,0.2057,2015-01-15,58.12,2015015.0,-0.17583461,1949.0,2665.0,55.504974
194,32.125,62.125,0.31649998,0.267,2015-01-15,56.199997,2015015.0,-0.056724135,2912.0,3390.0,55.597958
195,31.875,-110.875,0.2066,0.1471,2015-01-15,57.879997,2015015.0,0.025253069,1300.0,1980.0,55.268417
196,31.375,12.875,0.4423,0.3355,2015-01-15,56.05,2015015.0,0.05223186,3667.0,4680.0,54.899223
197,31.125,-110.625,0.1794,0.103999995,2015-01-15,57.3,2015015.0,-0.06362171,1069.0,1723.0,54.61437
198,31.125,62.375,0.33409998,0.2888,2015-01-15,55.32,2015015.0,0.12333599,2834.0,3186.0,54.70213
199,30.875,-110.625,0.1731,0.1055,2015-01-15,57.059998,2015015.0,-0.1921367,958.0,1590.0,54.380493
200,30.625,13.125,0.4754,0.3595,2015-01-15,55.42,2015015.0,0.4215386,3686.0,4775.0,54.24314
201,30.375,13.125,0.47599998,0.3559,2015-01-15,55.19,2015015.0,0.3308615,3560.0,4666.0,54.006817
202,30.375,37.875,0.32999998,0.265,2015-01-15,54.94,2015015.0,-0.15308505,2320.0,3059.0,54.028324
203,30.375,62.625,0.3136,0.26299998,2015-01-15,54.69,2015015.0,-0.09870122,2682.0,3142.0,54.04647
204,30.125,62.625,0.2891,0.243,2015-01-15,54.44,2015015.0,-0.14997044,2407.0,2783.0,53.81399
205,29.875,112.125,0.32389998,0.32029998,2015-01-15,53.739998,2015015.0,0.04689952,1098.0,1918.0,53.618233
206,29.625,13.375,0.46359998,0.3459,2015-01-15,54.579998,2015015.0,0.042488165,3668.0,4816.0,53.35696
207,29.375,13.375,0.43899998,0.3297,2015-01-15,54.35,2015015.0,0.19221735,3275.0,4342.0,53.121937
208,29.375,38.125,0.3884,0.2902,2015-01-15,54.079998,2015015.0,-0.028883412,2972.0,3820.0,53.137917
209,29.375,62.875,0.3162,0.25149998,2015-01-15,53.829998,2015015.0,-0.34990966,2526.0,3048.0,53.163147
210,29.125,62.875,0.2139,0.1839,2015-01-15,53.579998,2015015.0,0.03697172,1610.0,1910.0,52.9302
211,28.625,-11.125,0.3532,0.259,2015-01-15,54.01,2015015.0,0.007677881,2345.0,3564.0,52.451138
212,28.625,13.625,0.4495,0.3381,2015-01-15,53.73,2015015.0,0.022334965,3269.0,4368.0,52.472622
213,28.375,13.625,0.4878,0.4032,2015-01-15,53.489998,2015015.0,-0.014140336,4246.0,4986.0,52.24102
214,28.375,38.375,0.40489998,0.3268,2015-01-15,53.219997,2015015.0,-0.0638545,3128.0,3719.0,52.25527
215,28.375,87.875,0.3258,0.27989998,2015-01-15,52.699997,2015015.0,-0.08044523,2755.0,3084.0,52.29998
216,28.125,63.125,0.4481,0.39209998,2015-01-15,52.73,2015015.0,-0.2661476,2895.0,3328.0,52.046345
217,28.125,87.875,0.251,0.20889999,2015-01-15,52.469997,2015015.0,-0.096572705,2061.0,2268.0,52.06817
218,28.125,112.625,0.23869999,0.1593,2015-01-15,52.21,2015015.0,0.342376,563.0,1227.0,52.077484
219,27.625,-10.875,0.306,0.2393,2015-01-15,53.19,2015015.0,0.10963273,2223.0,2851.0,51.568413
220,27.625,13.875,0.4098,0.3363,2015-01-15,52.899998,2015015.0,-0.33420965,3358.0,3963.0,51.596592
221,27.375,13.875,0.454,0.36949998,2015-01-15,52.66,2015015.0,-0.20998746,3705.0,4455.0,51.35861
222,27.375,38.625,0.5101,0.4172,2015-01-15,52.379997,2015015.0,0.16286339,4497.0,5334.0,51.38048
223,27.375,63.375,0.2287,0.2034,2015-01-15,52.1,2015015.0,-0.26292345,1670.0,1837.0,51.406036
224,27.125,63.375,0.28079998,0.2395,2015-01-15,51.879997,2015015.0,-0.16415645,1908.0,2222.0,51.17522
225,27.125,88.125,0.20369999,0.064399995,2015-01-15,51.61,2015015.0,0.2467802,520.0,2406.0,51.191868
226,27.125,112.875,0.22399999,0.13669999,2015-01-15,51.36,2015015.0,0.19648923,871.0,1881.0,51.20466
227,26.625,-10.625,0.234,0.1925,2015-01-15,52.36,2015015.0,-0.13569471,2023.0,2483.0,50.69954
228,26.625,14.125,0.4447,0.355,2015-01-15,52.059998,2015015.0,0.049061906,3499.0,4276.0,50.719482
229,26.625,38.875,0.47489998,0.3825,2015-01-15,51.77,2015015.0,0.07789604,3749.0,4504.0,50.74206
230,26.375,14.125,0.4637,0.3665,2015-01-15,51.829998,2015015.0,0.03296606,3705.0,4600.0,50.485996
231,26.375,38.875,0.36229998,0.28079998,2015-01-15,51.53,2015015.0,0.07498356,3003.0,3760.0,50.509666
232,26.375,63.625,0.20879999,0.17909999,2015-01-15,51.25,2015015.0,0.0016868442,1486.0,1746.0,50.529457
233,26.375,88.375,0.2173,0.0843,2015-01-15,50.98,2015015.0,0.28165558,711.0,2125.0,50.546764
234,26.125,63.625,0.173,0.1498,2015-01-15,51.03,2015015.0,0.29195607,1389.0,1573.0,50.299873
235,26.125,88.375,0.2359,0.084,2015-01-15,50.76,2015015.0,0.54789764,548.0,2582.0,50.316444
